nomor,ruangan,status_prioritas,nama,nik,waktu,status,created_at,updated_at,waktu_dilayani,waktu_total_sistem,riwayat_waktu
A61,poli_umum,1,John,5259689876597307,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:46:36,0,900,"[{""waktu"":""0"",""waktu_dilayani"":349,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:46:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":949,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:46:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":591,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:46:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":294,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:46:35.000000Z""}]"
A62,poli_umum,1,Jane,4137385972764499,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:46:37,0,1043,"[{""waktu"":""0"",""waktu_dilayani"":396,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:46:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1423,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:46:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":492,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:46:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":215,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:46:36.000000Z""}]"
B1,poli_gigi,10,Charlie,1284083318244535,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:26,0,312,"[{""waktu"":""0"",""waktu_dilayani"":969,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1468,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":654,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:23.000000Z""},{""waktu"":""0"",""waktu_dilayani"":373,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:25.000000Z""}]"
B2,poli_gigi,10,Sophia,7993683728208779,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:29,0,310,"[{""waktu"":""0"",""waktu_dilayani"":913,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1158,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1137,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":260,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:28.000000Z""}]"
B3,poli_gigi,20,Jane,8533170687466532,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:25,0,71,"[{""waktu"":""0"",""waktu_dilayani"":683,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1329,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":659,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":431,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:23.000000Z""}]"
B4,poli_gigi,1,Emily,9064534364391893,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:30,0,1156,"[{""waktu"":""0"",""waktu_dilayani"":1026,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1480,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":779,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":210,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:29.000000Z""}]"
B5,poli_gigi,1,Emma,862079312320490,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:34,0,1159,"[{""waktu"":""0"",""waktu_dilayani"":619,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":909,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":701,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":325,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:32.000000Z""}]"
B6,poli_gigi,1,Sophia,1009245574912597,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:35,0,1167,"[{""waktu"":""0"",""waktu_dilayani"":1105,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1091,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":997,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":369,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:34.000000Z""}]"
B7,poli_gigi,1,Emily,3742014820708080,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:38,0,1130,"[{""waktu"":""0"",""waktu_dilayani"":742,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1026,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1158,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":337,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:37.000000Z""}]"
B8,poli_gigi,1,Sophia,3084844803658762,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:40,0,1072,"[{""waktu"":""0"",""waktu_dilayani"":894,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1356,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":748,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":419,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:38.000000Z""}]"
B9,poli_gigi,1,John,1086629569604238,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:44,0,987,"[{""waktu"":""0"",""waktu_dilayani"":625,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:39.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1360,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1008,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":204,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:42.000000Z""}]"
B10,poli_gigi,1,James,9982767506430561,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:45,0,1093,"[{""waktu"":""0"",""waktu_dilayani"":1162,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":940,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":944,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:44:42.000000Z""},{""waktu"":""0"",""waktu_dilayani"":432,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:43.000000Z""}]"
C1,poli_kia,10,Emma,7461936353639108,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:26,0,302,"[{""waktu"":""0"",""waktu_dilayani"":851,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1605,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":821,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:23.000000Z""},{""waktu"":""0"",""waktu_dilayani"":302,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:25.000000Z""}]"
C2,poli_kia,10,Oliver,384701600217754,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:29,0,267,"[{""waktu"":""0"",""waktu_dilayani"":679,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1012,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":681,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":427,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:28.000000Z""}]"
C3,poli_kia,10,James,210933113888160,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:30,0,251,"[{""waktu"":""0"",""waktu_dilayani"":652,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1188,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":744,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":191,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:30.000000Z""}]"
C4,poli_kia,20,Emily,748635300886310,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:25,0,99,"[{""waktu"":""0"",""waktu_dilayani"":894,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1087,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":772,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":343,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:24.000000Z""}]"
C5,poli_kia,1,John,3940240686673857,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:34,0,1187,"[{""waktu"":""0"",""waktu_dilayani"":480,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1675,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":730,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":450,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:33.000000Z""}]"
C6,poli_kia,1,Charlie,3894809947592650,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:35,0,1150,"[{""waktu"":""0"",""waktu_dilayani"":601,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1591,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":597,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":284,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:34.000000Z""}]"
C7,poli_kia,1,Jane,5007157777726501,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:39,0,1041,"[{""waktu"":""0"",""waktu_dilayani"":548,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":920,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":793,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":308,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:37.000000Z""}]"
C8,poli_kia,1,Charlie,8195247592160573,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:40,0,1034,"[{""waktu"":""0"",""waktu_dilayani"":620,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":919,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":618,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":477,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:39.000000Z""}]"
C9,poli_kia,1,Emily,5231179999957101,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:44,0,946,"[{""waktu"":""0"",""waktu_dilayani"":501,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:39.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1181,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":873,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":299,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:42.000000Z""}]"
C10,poli_kia,1,Charlie,9893232464884034,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:45,0,1048,"[{""waktu"":""0"",""waktu_dilayani"":635,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1058,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":589,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:44:42.000000Z""},{""waktu"":""0"",""waktu_dilayani"":380,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:44.000000Z""}]"
D1,poli_anak,10,Bob,5082527751741160,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:25,0,281,"[{""waktu"":""0"",""waktu_dilayani"":860,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1336,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":846,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":374,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:24.000000Z""}]"
D2,poli_anak,10,Sophia,2888828852526841,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:26,0,337,"[{""waktu"":""0"",""waktu_dilayani"":695,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1488,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":515,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":224,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:25.000000Z""}]"
D3,poli_anak,10,Jane,2328605552256160,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:30,0,305,"[{""waktu"":""0"",""waktu_dilayani"":887,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1520,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":844,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":377,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:29.000000Z""}]"
D4,poli_anak,1,Charlie,1807683801447493,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:31,0,982,"[{""waktu"":""0"",""waktu_dilayani"":878,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1359,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":887,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:29.000000Z""},{""waktu"":""0"",""waktu_dilayani"":189,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:30.000000Z""}]"
D5,poli_anak,1,Emily,6625573756626732,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:34,0,1059,"[{""waktu"":""0"",""waktu_dilayani"":886,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1030,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":490,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":294,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:33.000000Z""}]"
D6,poli_anak,1,Emily,5674170525174199,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:35,0,1066,"[{""waktu"":""0"",""waktu_dilayani"":781,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1419,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":745,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":264,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:34.000000Z""}]"
D7,poli_anak,1,Bob,8544615994353803,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:39,0,1052,"[{""waktu"":""0"",""waktu_dilayani"":729,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1494,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":838,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":202,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:37.000000Z""}]"
D8,poli_anak,1,Emma,9596752301697008,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:40,0,1173,"[{""waktu"":""0"",""waktu_dilayani"":544,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1448,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":691,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":363,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:39.000000Z""}]"
D9,poli_anak,1,Alice,7709660507712497,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:44,0,1025,"[{""waktu"":""0"",""waktu_dilayani"":862,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:39.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1762,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":501,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":386,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:42.000000Z""}]"
D10,poli_anak,1,Emily,6027055827561696,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:45,0,929,"[{""waktu"":""0"",""waktu_dilayani"":647,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1687,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":853,""ruangan"":""poli_anak"",""updated_at"":""2024-07-15T07:44:42.000000Z""},{""waktu"":""0"",""waktu_dilayani"":339,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:44.000000Z""}]"
LAB1,lab,10,John,361746396145199,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:20,0,272,"[{""waktu"":""0"",""waktu_dilayani"":1653,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:19.000000Z""}]"
LAB2,lab,10,Charlie,5271975490902810,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:25,0,356,"[{""waktu"":""0"",""waktu_dilayani"":1456,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:24.000000Z""}]"
LAB3,lab,1,Oliver,2761463443553838,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:26,0,953,"[{""waktu"":""0"",""waktu_dilayani"":1632,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:44:25.000000Z""}]"
APT1,apotik,10,Alice,1626445306035764,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:23,0,373,"[{""waktu"":""0"",""waktu_dilayani"":265,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:22.000000Z""}]"
APT2,apotik,20,Sophia,6783416556413291,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:20,0,77,"[{""waktu"":""0"",""waktu_dilayani"":358,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:19.000000Z""}]"
APT3,apotik,20,Charlie,8782610313601681,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:21,0,93,"[{""waktu"":""0"",""waktu_dilayani"":275,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:20.000000Z""}]"
APT4,apotik,1,Charlie,4010623936426539,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:27,0,937,"[{""waktu"":""0"",""waktu_dilayani"":392,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:26.000000Z""}]"
APT5,apotik,1,James,9381217247463133,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:28,0,1055,"[{""waktu"":""0"",""waktu_dilayani"":456,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:27.000000Z""}]"
APT6,apotik,1,James,9600725858972687,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:32,0,916,"[{""waktu"":""0"",""waktu_dilayani"":183,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:31.000000Z""}]"
APT7,apotik,1,Charlie,2784012313155558,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:32,0,949,"[{""waktu"":""0"",""waktu_dilayani"":328,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:32.000000Z""}]"
APT8,apotik,1,John,3724767977220485,0,sudah_dilayani,2024-07-16 00:00:00,2024-07-15 14:44:36,0,1073,"[{""waktu"":""0"",""waktu_dilayani"":452,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:44:35.000000Z""}]"
A1,poli_umum,14,Sophia,1737403478871811,0,sudah_dilayani,2024-07-17 00:00:00,2024-07-15 14:47:22,0,641,"[{""waktu"":""0"",""waktu_dilayani"":525,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:17.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1674,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:47:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":386,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":424,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:47:21.000000Z""}]"
A2,poli_umum,14,James,7175043083284988,0,sudah_dilayani,2024-07-17 00:00:00,2024-07-15 14:47:26,0,626,"[{""waktu"":""0"",""waktu_dilayani"":355,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":910,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:47:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":425,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:23.000000Z""},{""waktu"":""0"",""waktu_dilayani"":339,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:47:24.000000Z""}]"
A3,poli_umum,14,Charlie,8592418487300126,0,sudah_dilayani,2024-07-17 00:00:00,2024-07-15 14:47:27,0,724,"[{""waktu"":""0"",""waktu_dilayani"":502,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:23.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1380,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:47:23.000000Z""},{""waktu"":""0"",""waktu_dilayani"":309,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":187,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:47:26.000000Z""}]"
A4,poli_umum,14,Oliver,2142443428959377,0,sudah_dilayani,2024-07-17 00:00:00,2024-07-15 14:47:31,0,757,"[{""waktu"":""0"",""waktu_dilayani"":421,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1304,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:47:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":407,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:29.000000Z""},{""waktu"":""0"",""waktu_dilayani"":355,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:47:30.000000Z""}]"
A5,poli_umum,14,Oliver,119802471950016,0,sudah_dilayani,2024-07-17 00:00:00,2024-07-15 14:47:33,0,674,"[{""waktu"":""0"",""waktu_dilayani"":478,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":948,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:47:29.000000Z""},{""waktu"":""0"",""waktu_dilayani"":562,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:47:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":402,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:47:31.000000Z""}]"
